Mass_kg,Acceleration_ms2,Force_N
4.192434252050079,6.016086727115939,25.22204805806472
3.077815801852011,1.932133023041261,5.946749549596489
8.373006336943329,12.020987284292591,100.65180270769704
3.889156603589098,12.510610687976294,48.65572417207535
3.1688778420301174,13.005245920361894,41.21203562718738
5.65561279000336,5.421300354365071,30.660775622596844
1.8387801372602453,0.4007026158680531,0.736804011006398
8.120871317163378,19.30380585214399,156.7637232567667
1.2082311149578229,5.092771609252939,6.153245119673224
9.875425897704917,13.552923132245692,133.84088808978314
7.836325308318245,14.16193441058632,110.9775250364206
2.387798974574638,12.239147599881765,29.22462408866532
0.5524601126742228,6.326857144851599,3.495336211118426
8.246883570320925,5.494815449904908,45.31510325576637
7.215144766552362,11.99359882578379,86.53555179998247
7.425568096389379,17.33530310887266,128.72447370648445
7.827068293516485,18.940001205575573,148.24468291532455
1.2034241914738584,2.207525507634777,2.6565895991833
3.90542442117059,3.1810893906946247,12.42350419234546
1.6007560654887325,18.900251549783285,30.25469230757841
8.699482545818139,14.75705104386237,128.37870798382804
6.4213322048618,17.671577114112484,113.47506723354924
3.6435312361001673,4.132389419293328,15.056489928925073
1.1038043277172245,11.792958835077096,13.017118998749176
3.454332056298791,14.052677928907723,48.54261584666845
3.5892415592540967,13.634226520394757,48.93653245528522
7.431258694211609,8.222218648247292,61.10143381549651
6.556795977874525,0.4063583446570387,2.6644087598230213
8.928521054475102,11.700228530404836,104.46573677588984
4.986041789038518,5.136720629674214,25.61190371817188
1.636145336413866,9.060059498243517,14.82357409568328
7.275825478618453,19.155862200167963,139.3747102608862
7.727457961860526,8.04080282108445,62.134965779539606
5.832133376910214,16.812051972622093,98.05012944387852
7.824188209568329,3.8519580544100975,30.138444793067247
5.191058165461712,13.481963910698072,69.98565884508933
5.465961879128944,19.542438393334976,106.81822328319488
4.561639674406221,2.1276727073714423,9.705676236096869
0.7414817040689043,0.265566850321121,0.1969129607203165
1.5249685564363924,8.728297573389025,13.310379350638328
0.7985772640239754,1.943247112722207,1.55183296260019
6.545898907005914,14.992848558557002,98.14167099236349
3.486381820225104,18.299518410586323,63.79910830554274
5.331421566064677,8.7370173569043,46.58072275968098
9.121881502297883,5.248361678893274,47.87493331606562
2.868276176914312,8.744626048231533,25.08200257016685
4.398637768838483,14.496611575215018,63.76534319492191
7.677735816158963,0.2801778154493825,2.1511312485689
2.6735825721704134,11.830134390745473,31.628841133530948
1.2313091433735337,12.304504529258844,15.150648931557468
3.252638802680796,12.789996113229115,41.60123764402559
2.0316022289130418,4.916239391619456,9.987842905884182
9.332127697254444,14.30964919522472,133.5394735927514
8.17714360586196,1.9186905780023504,15.689408391539509
6.517335686849023,4.065479695689335,26.49609590487621
8.778875606783318,17.56165392842419,154.17157528701355
8.134884730541588,14.800590699458668,120.40109928402217
2.2724155594173405,0.3735365248257705,0.8488302110247625
8.97931048565479,5.042687581359023,45.27985747517826
5.623751298198682,4.366689011563974,24.557172997612817
8.170681474058593,5.489045927935754,44.84924587364142
9.012867349273186,5.026439428569739,45.30263180885557
3.521033012232707,1.3442732852826302,4.733230614942657
1.545493283012929,9.232916280276724,14.269410093788396
2.665384044148446,14.681396148244684,39.13155903935384
4.557523991949435,12.173961321876984,55.483120801518815
8.271140276263685,13.490146205101787,111.57889160970308
8.676940540935263,1.7148686528711592,14.879813336476802
0.5660452400463116,19.034665132518064,10.774481594137344
5.352099374486874,16.785987493476195,89.84027316397844
4.465404529913401,16.121297338063687,71.98811416147043
2.6100241994719373,16.477377720331173,43.006354593904106
1.6387209896699866,18.66093911184195,30.580072609529005
3.7073441283344657,10.930653925662584,40.52369565016125
9.457642187168933,4.085612155565755,38.64025788288889
3.570427854197175,12.373993796265568,44.180452117849626
5.428510906561978,14.883341723991984,80.79438287477943
7.17868010950419,14.784556127745104,106.13359900209204
3.9544812226032926,10.476835580920913,41.43044957705381
9.731929785849127,1.4623285147382032,14.231278429277234
9.643249301950055,7.485147474759543,72.18114316096819
2.8919318103409597,18.42325550842081,53.27879865484145
5.223860805977662,11.730533304172775,61.278673160883805
3.358343943259312,10.812805670788697,36.313120434133154
3.205984696585942,5.45018493620565,17.473209499038543
0.8504259998680616,7.43213350633992,6.320479568282049
6.29086117280902,17.917387174148068,112.7157952920344
5.2754507206741845,13.36261464578403,70.49381506319277
0.9890481368748988,15.769001832371424,15.596301882683822
3.1471414102478086,9.141473919046335,28.76951112133105
9.128525916683213,12.64191966717754,115.40209131845738
2.775837961336238,5.042833813989829,13.998089533582972
1.8765012848666196,14.138670522641377,26.531233402042336
5.149801222636849,8.609266540696412,44.336011357284896
9.863679314050708,8.906655744813436,87.85239602748719
2.799525079359254,13.021514259079945,36.45405573952844
6.885287700355846,18.73198436723164,128.975101566958
7.735386345622817,1.3737262975115565,10.62630364439388
2.7575566679277967,16.512390423205453,45.53385231493729
7.418055311812666,5.918423897202643,43.90319582820308
3.9939397608329057,8.933997144676917,35.68184641929279
6.506905390639005,0.5360752426226781,3.488190886009617
6.5185322522285,6.0908169489028285,39.70318672384308
5.589859498710205,10.102361728339597,56.47078266656553
1.357752815516879,1.2179039392140365,1.6536125024969557
8.43537370809776,9.872805014724984,83.28079984638686
3.5474106172314905,18.549501514282703,65.80269861611806
2.271925848798615,2.197325040345324,4.992159557373
0.8873638447702572,15.312370488702534,13.587643949401702
6.113482960288297,8.252453962182253,50.45123667836485
6.936861437501683,13.137956919034323,91.13618671920764
0.6575843748146335,5.278708299906064,3.471196097222545
5.364884053843169,3.27389602457303,17.564072576172393
2.6517098643804107,3.293206023997406,8.732626899270914
6.629141508889774,1.5027897182985783,9.962205700705876
2.1564810755474184,3.794369427534736,8.18248586411435
7.063908511973427,13.317965761280467,94.07689170327976
4.173985789855106,17.64564317568581,73.65266386816629
9.398934892998978,16.30110114326412,153.21298832973068
1.806448969386936,13.734172766502232,24.81008223943008
3.740130334977456,2.297594081880943,8.59330132310759
1.577998451785596,5.854830181289401,9.238912961542256
9.284589373646346,6.265156818917132,58.169408425145946
8.83472385711932,5.074143233312662,44.82865427778794
2.9504454632939785,10.348612628223488,30.53301718032877
6.7698484373247005,10.757520916105484,72.82678616338448
8.263610901911552,7.202030905905092,59.51478110994125
5.774407710194892,7.140404258855076,41.2316054062412
5.531680494382061,16.58825639833102,91.76093435445613
2.797596763554291,15.806927681561742,44.22140972367386
1.3844762941560425,6.225137050446838,8.618554674216115
9.023549700556604,18.28439003307786,164.99010220783987
9.05397154305164,19.06101883834987,172.57792214399095
6.514463844096046,6.602176586397811,43.009640664426
3.720783014962656,7.153056480981791,26.6149710595056
3.817490958820279,10.16211965309698,38.79379989814758
7.396578949267274,18.828304169420104,139.265038269934
9.022547469549483,17.538756719532,158.24426505885745
8.927321030518614,2.141102455413437,19.114308978707417
7.908817685647427,7.915341791101182,62.60099514540521
6.599300638465734,11.11208667602046,73.33200069574839
1.299329667452964,10.112336203775646,13.13925843682438
2.0354727838988307,3.957875051944164,8.056146950304516
9.036264791007254,17.190453746246277,155.33749192864397
6.261076066766105,13.571121581637062,84.96982453396078
0.5873719903579817,16.774376659550892,9.85279900553488
1.463979657227305,17.189409159054495,25.164945328612497
6.80326680652653,14.99228148794822,101.99649100106028
0.5480850465390775,8.840290964869373,4.845231284899417
2.0276764884662373,12.249880424806948,24.83879452390385
5.712970998982568,3.2912715817828886,18.802939096501127
7.073004378080586,13.505543807750662,95.52477048057958
6.693631965274705,3.667139789211687,24.54648411419809
2.630558439875318,13.90959685115212,36.59000739206136
7.265702602801591,4.669003399003976,33.92359014863266
2.753866331219601,2.4392708729893773,6.717425929850089
3.591297132513043,3.3891613538448526,12.171485451687042
7.591668348621229,0.1396434908594983,1.0601270696490317
6.671512540948539,14.402918395285251,96.08925070040397
8.56762239969469,14.674780876261742,125.72798134607136
6.747322476853262,10.347173663273862,69.81571743011185
5.8989317316869805,3.311119741002136,19.532069307612677
1.3899102943668784,1.762731316462726,2.4500384029544224
3.9933001290646186,0.4806664321020114,1.919445325349992
3.019422492976392,3.398388721607892,10.261171345900154
2.817901612101294,17.82802514616462,50.23762079995969
9.743600270148232,4.906583149863467,47.80778490451445
4.234428384334224,7.149999411622591,30.2761604565477
8.974442274182577,2.1963751411785304,19.71124191695633
6.4958169469739975,4.524989964488588,29.39350649621224
8.05070738364566,10.43256895852608,83.98955994479844
5.275052384499325,12.194278393603485,64.32545731742667
5.980586903950411,4.9825110519076,29.798340345826777
5.178918091279207,1.2488699685798323,6.467795273933389
2.354808384081423,7.881554095635233,18.559549663993124
7.3632950949843,4.7606470814340485,35.05404930367465
3.16733744318813,4.4691230722730575,14.155220845026426
0.7310016810988115,19.20126977399776,14.036160484024157
6.631986811118094,12.364379669921908,82.00040289857878
2.182551454366965,11.181881019124708,24.40503068084899
9.434356551352684,8.373924560114105,79.00259003424566
9.56232148152458,8.63599223525987,82.58013406550494
9.19121170709426,10.864009576377809,99.85341200438786
4.016507652426721,13.958953160018533,56.06624218708061
0.6468378570242406,14.072707314018404,9.10275984152902
9.31902634458339,3.516708763338446,32.77230161177825
4.567749409014486,10.052243766324876,45.916130522900005
9.68322078091486,8.297966091178628,80.35103769342774
9.654389782347902,17.423486628760745,168.21313128158303
8.60358982693992,12.66523653224569,108.96650018461683
3.297264474661064,10.696830921678036,35.27028058950496
4.158428421718289,2.3963533793604554,9.965064001213188
8.585798379410141,12.152193997535887,104.33628753032129
3.510759048984638,2.432357723036645,8.539421886518571
2.110181093517878,6.810410853758465,14.371200222690067
5.789611993354327,2.942555099805204,17.036252296938148
9.39347035452742,13.87226557578494,130.30871543626708
7.112283068412244,4.204417065339436,29.903004306357168
5.915581115848967,7.898001526441717,46.721268682764936
1.4231766908223011,17.923928074613695,25.50891664376566
6.342568653642113,4.165896029639508,26.42248157192368
9.9055115759905,10.205320772779704,101.08892305146568
1.8307981447469783,8.443506057203837,15.45835522468866
5.424131697455499,0.4606684168100217,2.49872616163588
8.835044183315576,15.875886460098974,140.26415832427594
7.537301868664942,1.4740135356605346,11.110084976771564
7.121649539455046,9.537674917441375,67.92397818326832
7.173598797877538,11.257498069285102,80.75677461693232
3.915165936587674,12.60568648663028,49.35335433975843
3.289122520512687,13.803769423226722,45.40228887789944
8.18893097704588,5.140120432102029,42.09209143218676
8.196077249452216,0.2985776555031425,2.447165529464088
8.737187026510986,14.496528880862748,126.65888406731582
9.175785249286475,10.759566327016811,98.72746999216037
5.357752789178909,16.738742293824252,89.68204321208387
5.264404799528396,16.445628421723818,86.57644519458347
8.083804200184364,16.882190738978874,136.472324404071
6.674657342388769,9.753383733592848,65.10049435056068
7.168685333948182,6.739205077153626,48.311240599060326
8.06003035964296,15.85200823156826,127.7676676077503
8.95505074726688,9.080752849282172,81.31860258871016
3.7109539900895903,3.7504997084283462,13.917931857822015
4.068038050079468,17.11398298927334,69.62033398877671
1.3928284284882555,17.662941547769712,24.601447118460005
5.993661339463653,9.379564147189384,56.21793101002838
0.8414516010690498,1.6064245734647706,1.3517285293385968
4.923181172258372,7.817739189346931,38.48814638661924
5.655124029721978,16.090399423305808,90.99320442656132
3.222141895218702,18.04530316806995,58.14452734976096
6.112915975405603,4.149107575702157,25.36314598318613
0.7897523744209696,1.4327748793029034,1.131537362940186
0.854807793117537,17.55927401734349,15.009804271511497
8.314705326266754,7.849158285679618,65.26343820465114
3.9218110934069976,10.881043188924508,42.67339588616479
1.7070748701929055,19.364509659810103,33.056667813869595
5.461310970520642,1.4246380854930347,7.780391605324635
7.814938754436802,13.0015283482967,101.6061477560126
2.55029976122001,1.5746979092398548,4.01595170192805
6.417459520280502,7.571831676483357,48.59192327820959
1.310800917440796,16.09590944934959,21.098532873251425
0.9909763511017732,8.726097431837124,8.647356192360506
5.547868999897406,19.94392884266871,110.6463045624015
5.636033655296012,11.225279770437382,63.26605457629857
6.555584064232963,6.491126837455473,42.55312765453801
7.397867670365285,4.480215385504587,33.144040556697526
9.77059475489408,7.075358632294619,69.13046194169235
5.404853308861355,7.51341214781506,40.60889050795733
3.5680864929418368,1.4674021867068234,5.235817922101932
8.054268850302684,7.454526568592785,60.04076113517062
3.072906386989705,9.338346542810577,28.695864735325845
4.670228496703543,14.482481269552212,67.63649672803804
1.2453356227515266,13.168916745959995,16.3997211367931
0.7408320624468463,14.204436539060168,10.523102017127288
9.645159939440289,0.2664372693494562,2.569830076703237
8.441811144865955,4.431581251652666,37.4105719995805
7.111754957890131,13.267517339157145,94.3553322156441
4.385052971935564,9.731388426776968,42.67265374189769
2.146296040673035,0.2057381658000843,0.4415750106720534
1.9861519053753172,16.109443384393266,31.995801672448486
2.8773075325636555,15.478910508477712,44.53758580192165
5.717653314708144,11.013541343571896,62.97161116974903
7.288661265650592,1.4226201829478151,10.3689966231845
6.771875078818447,15.353649485698432,103.97299632111488
3.159372020986457,11.715900395854142,37.01488791132573
9.571220166300344,15.661003545443386,149.89491295864892
7.510020708609801,15.059765148677222,113.0991481333661
5.766363498858307,16.07974123196096,92.72163291106658
6.311347089226346,10.408360521452034,65.6907758806847
4.486200593064004,2.8924579120509484,12.976146400455637
2.853444400260996,13.456033720255803,38.396044068787056
3.881740447186985,12.447428322534211,48.3176859830419
7.699538049411506,14.870838425261834,114.49858628195418
0.6367381419826807,3.4806320204096326,2.216251165601053
1.6026900848157042,3.9800064780157554,6.378716919818123
0.9370250992066512,17.819149392664638,16.69699022743972
0.8869236220302164,15.024558189196208,13.32563556856565
8.626875548104568,18.173746925136427,156.7826529659
7.184749664110225,15.19843489116202,109.19694997927743
5.00465137632959,11.983390589207009,59.972692205369896
1.429424526184514,13.117241466854685,18.750106668606616
5.1703508136099074,17.793645686406197,91.9993904517967
4.997981822415374,11.618254414787616,58.06782437330568
2.145417764145144,12.684587354134909,27.213739040411884
4.621590667760744,3.2138866484716515,14.85326854181744
4.285794976775048,9.531032280310445,40.84805027043532
6.350575931496056,14.356302527966168,91.17078929937792
6.533389683242616,5.491759696495671,35.87980614393241
0.9303880928344228,4.124858192438245,3.837718946875064
4.058819838951477,6.345153483665869,25.753834840695102
6.445669199285246,4.9058624970573845,31.62156679321139
5.2797944565108335,4.376761477024277,23.108400983862943
8.636653491289062,8.55453177307493,73.8825267042708
6.757589500379978,18.165986426282327,122.75827913829065
2.047877057273582,10.190486970100492,20.86886446851418
1.1704031003040836,3.839615578224928,4.493897976730312
6.602983142959999,1.6317362206793942,10.774326758903296
0.7518574501454072,13.95350728824471,10.491048410325025
6.064868022097901,7.717695412284117,46.806804110253616
9.432187293537098,16.45443583704865,155.20132062453172
5.96700468982085,13.224264295951324,78.90924707337199
4.187614298961958,15.945204865773231,66.77236789578977
6.611238075202355,5.511726184427129,36.439334010574434
4.853402459669408,13.877942556975055,67.35524054117349
5.683359498501382,5.3548334954050025,30.43344380900337
9.44391568337699,18.787462741060803,177.42721403116497
4.167975059107356,12.763848202514149,53.19940096631122
9.631310356327186,6.557784823489307,63.16006088503781
9.100831098582606,5.463286059616225,49.72044367180817
2.3600157804983164,3.8994390429257058,9.202737676395918
1.1589323583140718,13.923355081985182,16.136226740809303
1.4573910130855532,4.452440698658752,6.488947060521627
0.6731073436897224,11.946534991957032,8.041300434732516
1.3972081271813197,5.366237035814611,7.497749998821568
6.98856434745539,13.273182001397984,92.76048651225652
1.1762921603721754,16.31730059795673,19.193912771812712
3.530268487790732,15.582702338578596,55.011123020506965
8.526315454209819,15.240941485522557,129.9490749247185
0.7210833894903457,3.835675873275816,2.765842159688067
8.237450584594889,1.8588604449919224,15.312271059279023
3.1776203603472992,14.009081686898972,44.51554319805866
1.6225658624057344,7.43010955450759,12.055842117078695
7.119003070959431,8.70368990542661,61.96159516541064
6.474957044408898,0.7198669465884822,4.661107556850216
8.835984128507002,5.265571340573478,46.52650479282859
7.483174916136915,0.770160437101834,5.763245264321486
8.133068838656062,17.59579687476483,143.10782725347156
3.179328439427412,4.943593996048755,15.717308984620413
2.185675665907367,11.191009674502858,24.45991752249482
7.630840140588154,0.8756884811564951,6.682238812659657
8.164930023039009,13.370263086982597,109.1672624948344
9.909798849006396,6.528244180506468,64.69358666601569
4.419867930658551,17.96859182045755,79.41880274633388
4.03417181503144,17.773551959787312,71.70156236917079
7.87592312704897,6.57328330539878,51.77067400563515
3.7376336324036696,18.02912182424031,67.38625209298358
9.342194593233865,19.923537702625698,186.12956620356084
8.654921142508613,16.52577171606657,143.02925102165537
4.575443260062674,16.912939820329058,77.3841965087702
7.633275144019225,5.055273848570889,38.58829621450658
7.668157303804482,11.57637773726935,88.76948549764157
1.4796767539413598,1.4383926879506204,2.128356223399761
9.074252613455885,1.9888669427512276,18.047481053076336
5.299897538254643,19.97796297946248,105.8811568141956
8.351345928023544,6.600121063575627,55.11989416875474
3.5404712097908115,14.98885984977204,53.06762676570734
9.007470670713904,16.152634555233647,145.494382011027
4.19741594797455,17.17466309304386,72.08920476783221
0.6029576890628344,19.952803118302917,12.03069605853764
9.101128775983003,4.905780056611669,44.648136041872
1.3672234294682688,0.902981454508024,1.2345774009787065
3.533479557108941,8.28271120809226,29.266790731231104
9.525588686982648,2.688605329596044,25.61054851136133
9.530767895906784,0.5462751943248969,5.206422084401966
5.947659937171218,7.272493860115572,43.254320375133055
6.502453515613093,15.696391196397204,102.06505411745138
4.760232458794038,11.366995755378907,54.10954215372873
3.285502331131613,6.324281985286045,20.778443205390964
3.6223131810142015,13.12140590930512,47.52984157871357
6.888925332731865,4.717161788145333,32.49617534094912
7.64755802965796,0.386190776834492,2.9534163763604644
8.02000091539556,15.310632390084905,122.79128578376584
8.001372356548263,12.51248738879378,100.11707070435332
1.3664579789625586,15.269822227569104,20.86557042020163
5.196992894674524,0.8748665320845456,4.546675151031924
1.0468082201581206,16.75868059382998,17.543124604625596
5.720524382075488,12.428571380722437,71.0979456177883
4.694539763047081,11.311567479181535,53.10260331340797
8.933189736203849,12.529819557479176,111.93125546735924
3.833692619244748,17.302221612680444,66.33139929306998
1.6121366560622556,11.780036480522249,18.99102862000052
1.8584209795019409,11.660912559774768,21.670884541223103
7.734351001315987,19.81451522560874,153.25241567577785
6.37307160150448,15.1589303246645,96.60894836130444
1.4606654231665073,8.90164672847759,13.002327585530477
1.2990146580924755,14.17720030065526,18.41639100126424
7.15920674886164,7.84568638666659,56.16889092887534
1.1912485604598384,4.654621703421629,5.544811403686136
8.307670563258384,11.977352350066411,99.50389754442035
7.209301157986714,18.57082375246764,133.8826611834321
1.2728134160980478,18.58987644830771,23.661444147011174
1.305958283809323,6.903915034299256,9.01622502975884
9.873075995761166,10.600781577811729,104.66232213220016
4.055572559683143,4.311554381540237,17.48582163935621
4.021100397135464,19.913059079027786,80.07240977086056
8.221595888946275,19.62424636657192,161.3426232510766
9.498861485146657,13.0252277011782,123.72483374598694
9.867010106317274,16.10783978758172,158.93621797500833
7.657092759959945,14.33049320954563,109.729915801467
4.074466062543699,11.903848558885416,48.50182696683835
1.2932568086373533,1.161625140079064,1.5022796214915688
7.882895701310649,9.149810416797957,72.127001202384
5.804840372490148,13.528247413131467,78.52931675278096
4.530109087846275,13.582879116285325,61.53192412380152
9.110366658399991,7.525140106605432,68.55678552700668
1.5563760819084378,18.839670534494807,29.321612610922877
5.179938490763162,3.430404941511942,17.76928659544186
0.6078596252904811,10.057152979689656,6.1133372417232
4.9522760989442,13.848591133361372,68.58204687379609
1.034881118977455,13.973002537247002,14.460396501220997
1.6287702045466832,13.007915239699429,21.18690476569116
1.6164993443824964,5.578235447692016,9.017213944005343
6.667497870102604,3.208510716863777,21.392738370890616
7.587426353021521,12.755212503851546,96.77923549011284
6.0420032684230165,12.02611211117481,72.66180868213982
9.640639210508148,3.669184604755895,35.37328497120252
4.061270505475189,14.13226899685421,57.39496725236544
3.214264819677677,9.157922635499762,29.43598854861676
8.751691717799872,13.388435772902742,117.17146246800846
2.6241604659348,16.763604887426,43.99038921213469
9.650614124685807,3.477595728680771,33.56093445915368
0.6154675095532552,0.4809828731370499,0.2960293310674294
9.71384885372257,15.604141469276156,151.57627172465305
0.9100191635304732,12.232978760537057,11.132245099149976
8.965859580131676,14.02282743548022,125.72670170293364
5.513160536319849,16.779284002273986,92.5068863890399
9.933165563133354,16.07593760300756,159.68494979327525
1.2010673649862893,19.22231092388361,23.087290330296053
5.761615701812548,10.76510806915715,62.02441568296479
9.70837408838144,9.821063089932116,95.34655442265633
5.469429519616414,8.097555277825528,44.28900787326463
6.479287062284994,3.15845175259967,20.464515577470408
7.109612545353863,11.494883934352243,81.7241710270573
4.818140115293845,5.612549234086977,27.04204861381621
6.461801760798602,18.43401949303821,119.11697961871006
6.0509859632694525,11.70549700511424,70.82979807103888
9.061001099664397,11.89751959211139,107.80343810739998
0.9317406132438496,7.163000751452499,6.674058712824508
3.169150301126188,1.134588104356379,3.595680232575209
9.528909098727308,0.7317009309224735,6.972311658214399
8.957505946963705,8.52436936864863,76.35708931378535
4.828739151464273,1.7828510241350333,8.60892254146901
6.391259679114599,12.176254415248769,77.82160388682055
3.1351212383207603,17.63136281222918,55.27646001315856
2.287151017375733,17.67000484872257,40.41396956678995
4.905134846929831,13.215003661631425,64.8213749629736
3.856846166247502,4.303513446311326,16.597989336800413
6.044733062583285,17.273636944041556,104.41452434670808
1.238479051167356,17.73325936273284,21.962270229662003
9.756750672828582,4.013406340563878,39.15780501363112
9.869002072556228,14.774779106836476,145.81232562692963
7.132536283187579,5.801739023649746,41.38111409176709
5.592915480269144,16.0725422158233,89.89237016615748
3.4405123547201137,19.94503420808169,68.62113660822037
8.231052687216012,0.6975175060549169,5.741303342593535
7.004946139261853,17.957580729239545,125.7918857997696
2.044860923776467,12.490347618613294,25.541023769686777
9.153808252691505,19.470314121379943,178.22752208678364
8.314103807770106,9.353689398775908,77.76754464706165
9.52309917627328,16.963019818370338,161.54052005942987
7.39433532968942,1.341641965105717,9.920550582375142
6.327444361390004,6.772053096558084,42.849789180850166
4.473308844760879,1.4336291012490785,6.413065738724093
9.360920591863126,19.509328356233503,182.62527354328537
8.727606950253879,16.35778075470955,142.7642810055322
0.9295773660087994,17.065693682794812,15.863882582765408
0.750486257723894,18.765508105534494,14.08325595240998
4.076401985341471,1.7935593737837283,7.311268992119797
8.200256642427412,7.773392091015333,63.7438101285412
9.879123228491972,1.5135942919756422,14.952984528369427
1.9289604654835175,4.294782720845569,8.284466076352837
6.144241795845284,4.664378963049679,28.659072176431323
4.118463137994704,9.435233499846817,38.85866136749186
9.71418677923873,5.444387132327487,52.88779350191313
8.500129769789233,2.1094643256734456,17.930720512965223
8.46412269475581,3.433072672972743,29.057948324054585
4.9525850180522175,3.030783714686609,15.01021401831355
4.440785272207819,19.464228278454737,86.43645827385275
3.097367183341709,15.209920887677624,47.11070981871627
1.0355672181838076,19.358453158864283,20.04697948606663
8.714862574423005,8.850835681507379,77.13381663313639
8.222559586735738,5.639532785086866,46.371394366726506
9.99731789621824,15.986034624462814,159.81747004070652
9.9680499522021,6.5924529690188205,65.71390050272265
5.776601203224961,6.05772913673643,34.993085420082565
7.805380444214849,4.72686924493584,36.89501276678282
9.475274433883069,2.6806116666622835,25.39953119229381
8.57165021143541,5.203614914233642,44.60356687981925
2.8498069665603776,7.170862994630364,20.435575318347624
4.780169285445888,13.512484742100034,64.59196453424278
1.7270144439392023,1.3450403601670864,2.322904129689745
9.563484758957864,4.289088099340324,41.01862866786873
6.25865902728336,16.19957044180436,101.38758778371157
2.672106652282896,3.023746279317038,8.079772547778713
6.881156501855639,6.918638415798178,47.60823371885783
6.37221828435001,17.30671254497699,110.28215012109207
3.902545821311985,3.1830136917545087,12.421856781935391
1.5787971258964757,1.746463028801979,2.7573108103570183
6.879945358131597,9.742306102092217,67.02653364458646
5.442923158586036,6.1181482744428735,33.30061093062831
7.837024721488573,11.311826453228695,88.65106355914169
5.441553260563937,16.095717320621155,87.5857030671415
8.59572425302613,2.829254914239589,24.3194950843226
5.743114968357613,11.65591178263027,66.94124142867977
5.82891072958617,10.159624331758293,59.21954327595062
8.828209225254279,2.9671678416626714,26.194778512644223
4.333087229017772,12.517569862026749,54.23972210748585
1.773144670281087,5.545444315429355,9.832875032244113
0.7734354249767202,9.807902939025848,7.58577957777588
7.673803928899381,1.737219253113531,13.331079929902264
6.392940737857915,9.245722738551098,59.10735754622256
7.188757796942624,6.198623014052124,44.56039952257519
2.523159534334652,16.465386102588553,41.54479593124759
1.7955290180743129,1.233876667247629,2.2154613607679403
0.6381743238448783,8.430284770874765,5.379991283472778
3.830581808662672,9.222785340215616,35.32863374943071
6.104218025119014,14.52762091835246,88.67976547190314
4.226318428447457,11.528322744295195,48.72236286330475
4.656011759225426,13.3775255101642,62.28591608466264
9.08950759769061,15.563280784469946,141.46255893543184
3.808426936721353,17.257839175797958,65.72521958671398
5.382900147018202,6.346122384777162,34.16054311801249
7.944703621040859,10.806651836741668,85.85564597868938
